user_id,product_id,action,timestamp,behavior_score,category,session_id
50,225,click,2024-04-04 20:50:00,0.4,Fashion,sess_50_20240404
285,997,share,2024-04-04 20:50:00,0.5,Home,sess_285_20240404
481,122,share,2024-04-04 20:57:00,0.5,Garden,sess_481_20240404
488,761,share,2024-04-04 20:58:00,0.5,Garden,sess_488_20240404
84,184,click,2024-04-04 21:08:00,0.4,Toys,sess_84_20240404
407,340,purchase,2024-04-04 21:20:00,1.0,Books,sess_407_20240404
489,198,view,2024-04-04 21:23:00,0.2,Books,sess_489_20240404
256,830,wishlist,2024-04-04 21:24:00,0.5,Sports,sess_256_20240404
360,108,wishlist,2024-04-04 21:31:00,0.5,Electronics,sess_360_20240404
390,958,share,2024-04-04 22:08:00,0.5,Fashion,sess_390_20240404
20,251,view,2024-04-04 22:19:00,0.2,Electronics,sess_20_20240404
245,647,purchase,2024-04-04 22:31:00,1.0,Garden,sess_245_20240404
246,443,view,2024-04-04 22:46:00,0.2,Automotive,sess_246_20240404
478,845,share,2024-04-04 22:48:00,0.5,Sports,sess_478_20240404
82,432,review,2024-04-04 22:53:00,0.6,Sports,sess_82_20240404
434,28,search,2024-04-04 22:57:00,0.3,Clothing,sess_434_20240404
167,276,purchase,2024-04-04 23:06:00,1.0,Automotive,sess_167_20240404
173,334,share,2024-04-04 23:07:00,0.5,Books,sess_173_20240404
204,724,click,2024-04-04 23:35:00,0.4,Beauty,sess_204_20240404
262,774,view,2024-04-04 23:57:00,0.2,Garden,sess_262_20240404
167,305,view,2024-04-05 00:27:00,0.2,Automotive,sess_167_20240405
200,102,wishlist,2024-04-05 00:46:00,0.5,Books,sess_200_20240405
337,342,search,2024-04-05 00:49:00,0.3,Electronics,sess_337_20240405
34,380,review,2024-04-05 00:57:00,0.6,Automotive,sess_34_20240405
372,365,add_to_cart,2024-04-05 01:03:00,0.7,Clothing,sess_372_20240405
204,993,review,2024-04-05 01:06:00,0.6,Automotive,sess_204_20240405
65,861,wishlist,2024-04-05 01:06:00,0.5,Home,sess_65_20240405
288,68,share,2024-04-05 01:08:00,0.5,Fashion,sess_288_20240405
202,100,add_to_cart,2024-04-05 01:13:00,0.7,Sports,sess_202_20240405
102,358,share,2024-04-05 01:26:00,0.5,Garden,sess_102_20240405
295,41,click,2024-04-05 01:35:00,0.4,Fashion,sess_295_20240405
153,363,click,2024-04-05 01:37:00,0.4,Electronics,sess_153_20240405
494,22,review,2024-04-05 01:58:00,0.6,Garden,sess_494_20240405
204,94,view,2024-04-05 02:00:00,0.2,Beauty,sess_204_20240405
434,886,review,2024-04-05 02:07:00,0.6,Books,sess_434_20240405
435,751,purchase,2024-04-05 02:20:00,1.0,Electronics,sess_435_20240405
369,739,click,2024-04-05 02:31:00,0.4,Toys,sess_369_20240405
24,282,share,2024-04-05 02:36:00,0.5,Clothing,sess_24_20240405
235,783,share,2024-04-05 02:38:00,0.5,Electronics,sess_235_20240405
495,877,share,2024-04-05 02:38:00,0.5,Home,sess_495_20240405
449,586,view,2024-04-05 02:43:00,0.2,Books,sess_449_20240405
260,46,review,2024-04-05 02:45:00,0.6,Electronics,sess_260_20240405
384,261,purchase,2024-04-05 03:06:00,1.0,Home,sess_384_20240405
142,624,purchase,2024-04-05 03:16:00,1.0,Beauty,sess_142_20240405
467,540,share,2024-04-05 03:30:00,0.5,Beauty,sess_467_20240405
229,836,review,2024-04-05 03:33:00,0.6,Fashion,sess_229_20240405
131,619,view,2024-04-05 04:02:00,0.2,Books,sess_131_20240405
173,217,wishlist,2024-04-05 04:05:00,0.5,Electronics,sess_173_20240405
315,259,review,2024-04-05 04:27:00,0.6,Electronics,sess_315_20240405
292,882,search,2024-04-05 04:30:00,0.3,Toys,sess_292_20240405
366,278,add_to_cart,2024-04-05 04:38:00,0.7,Home,sess_366_20240405
353,328,purchase,2024-04-05 04:44:00,1.0,Garden,sess_353_20240405
69,29,wishlist,2024-04-05 04:49:00,0.5,Automotive,sess_69_20240405
427,611,share,2024-04-05 04:55:00,0.5,Home,sess_427_20240405
27,903,wishlist,2024-04-05 04:56:00,0.5,Electronics,sess_27_20240405
386,552,click,2024-04-05 05:11:00,0.4,Toys,sess_386_20240405
445,757,add_to_cart,2024-04-05 05:39:00,0.7,Garden,sess_445_20240405
489,147,view,2024-04-05 05:46:00,0.2,Home,sess_489_20240405
18,61,share,2024-04-05 06:18:00,0.5,Garden,sess_18_20240405
162,698,click,2024-04-05 06:21:00,0.4,Books,sess_162_20240405
110,632,purchase,2024-04-05 06:33:00,1.0,Toys,sess_110_20240405
49,850,share,2024-04-05 06:39:00,0.5,Fashion,sess_49_20240405
222,811,purchase,2024-04-05 06:45:00,1.0,Home,sess_222_20240405
357,78,purchase,2024-04-05 06:58:00,1.0,Clothing,sess_357_20240405
183,510,view,2024-04-05 07:13:00,0.2,Home,sess_183_20240405
117,434,share,2024-04-05 07:23:00,0.5,Clothing,sess_117_20240405
485,670,search,2024-04-05 07:26:00,0.3,Automotive,sess_485_20240405
30,594,click,2024-04-05 07:34:00,0.4,Fashion,sess_30_20240405
371,684,add_to_cart,2024-04-05 07:34:00,0.7,Sports,sess_371_20240405
52,974,click,2024-04-05 07:35:00,0.4,Clothing,sess_52_20240405
33,950,click,2024-04-05 07:57:00,0.4,Books,sess_33_20240405
46,421,view,2024-04-05 07:59:00,0.2,Books,sess_46_20240405
425,438,search,2024-04-05 08:19:00,0.3,Fashion,sess_425_20240405
17,347,share,2024-04-05 08:21:00,0.5,Fashion,sess_17_20240405
204,3,share,2024-04-05 08:44:00,0.5,Electronics,sess_204_20240405
158,781,add_to_cart,2024-04-05 08:49:00,0.7,Home,sess_158_20240405
212,53,purchase,2024-04-05 08:53:00,1.0,Home,sess_212_20240405
364,901,purchase,2024-04-05 09:16:00,1.0,Toys,sess_364_20240405
479,731,review,2024-04-05 09:36:00,0.6,Fashion,sess_479_20240405
237,730,purchase,2024-04-05 09:41:00,1.0,Sports,sess_237_20240405
267,740,view,2024-04-05 09:49:00,0.2,Garden,sess_267_20240405
468,654,view,2024-04-05 09:49:00,0.2,Beauty,sess_468_20240405
386,954,view,2024-04-05 09:52:00,0.2,Fashion,sess_386_20240405
16,600,purchase,2024-04-05 10:11:00,1.0,Garden,sess_16_20240405
464,482,share,2024-04-05 10:23:00,0.5,Toys,sess_464_20240405
207,687,view,2024-04-05 10:26:00,0.2,Garden,sess_207_20240405
159,945,add_to_cart,2024-04-05 10:44:00,0.7,Electronics,sess_159_20240405
367,912,purchase,2024-04-05 10:54:00,1.0,Home,sess_367_20240405
216,493,review,2024-04-05 10:59:00,0.6,Books,sess_216_20240405
251,853,view,2024-04-05 11:03:00,0.2,Sports,sess_251_20240405
258,589,share,2024-04-05 11:05:00,0.5,Beauty,sess_258_20240405
68,930,view,2024-04-05 11:09:00,0.2,Fashion,sess_68_20240405
101,51,review,2024-04-05 11:23:00,0.6,Garden,sess_101_20240405
430,535,wishlist,2024-04-05 11:25:00,0.5,Beauty,sess_430_20240405
323,650,add_to_cart,2024-04-05 11:42:00,0.7,Home,sess_323_20240405
216,501,review,2024-04-05 11:43:00,0.6,Books,sess_216_20240405
220,279,view,2024-04-05 11:45:00,0.2,Automotive,sess_220_20240405
424,472,share,2024-04-05 11:46:00,0.5,Automotive,sess_424_20240405
257,558,view,2024-04-05 11:49:00,0.2,Beauty,sess_257_20240405
192,182,add_to_cart,2024-04-05 11:59:00,0.7,Beauty,sess_192_20240405
190,23,view,2024-04-05 12:00:00,0.2,Automotive,sess_190_20240405
179,726,search,2024-04-05 12:21:00,0.3,Garden,sess_179_20240405
238,354,view,2024-04-05 12:22:00,0.2,Beauty,sess_238_20240405
398,344,review,2024-04-05 12:45:00,0.6,Clothing,sess_398_20240405
242,841,search,2024-04-05 13:03:00,0.3,Books,sess_242_20240405
478,12,add_to_cart,2024-04-05 13:15:00,0.7,Electronics,sess_478_20240405
437,929,purchase,2024-04-05 13:30:00,1.0,Books,sess_437_20240405
57,276,wishlist,2024-04-05 14:15:00,0.5,Fashion,sess_57_20240405
413,103,view,2024-04-05 14:19:00,0.2,Garden,sess_413_20240405
437,162,add_to_cart,2024-04-05 14:20:00,0.7,Sports,sess_437_20240405
175,2,review,2024-04-05 14:25:00,0.6,Home,sess_175_20240405
471,261,wishlist,2024-04-05 14:26:00,0.5,Beauty,sess_471_20240405
56,337,review,2024-04-05 14:43:00,0.6,Fashion,sess_56_20240405
250,108,wishlist,2024-04-05 14:43:00,0.5,Home,sess_250_20240405
309,819,review,2024-04-05 14:51:00,0.6,Electronics,sess_309_20240405
131,957,view,2024-04-05 14:52:00,0.2,Fashion,sess_131_20240405
173,664,click,2024-04-05 15:10:00,0.4,Books,sess_173_20240405
204,811,review,2024-04-05 15:14:00,0.6,Electronics,sess_204_20240405
397,680,review,2024-04-05 15:56:00,0.6,Clothing,sess_397_20240405
181,361,share,2024-04-05 16:09:00,0.5,Beauty,sess_181_20240405
455,924,share,2024-04-05 16:25:00,0.5,Fashion,sess_455_20240405
126,679,wishlist,2024-04-05 16:28:00,0.5,Sports,sess_126_20240405
199,384,purchase,2024-04-05 16:32:00,1.0,Fashion,sess_199_20240405
485,723,search,2024-04-05 16:38:00,0.3,Books,sess_485_20240405
122,238,click,2024-04-05 16:45:00,0.4,Automotive,sess_122_20240405
42,908,share,2024-04-05 16:50:00,0.5,Sports,sess_42_20240405
63,12,click,2024-04-05 17:05:00,0.4,Fashion,sess_63_20240405
347,539,share,2024-04-05 17:07:00,0.5,Automotive,sess_347_20240405
444,895,view,2024-04-05 17:08:00,0.2,Books,sess_444_20240405
243,518,search,2024-04-05 17:10:00,0.3,Beauty,sess_243_20240405
475,702,add_to_cart,2024-04-05 17:17:00,0.7,Garden,sess_475_20240405
477,538,click,2024-04-05 17:18:00,0.4,Sports,sess_477_20240405
62,429,search,2024-04-05 17:41:00,0.3,Beauty,sess_62_20240405
369,179,wishlist,2024-04-05 17:45:00,0.5,Beauty,sess_369_20240405
34,63,search,2024-04-05 17:59:00,0.3,Electronics,sess_34_20240405
400,565,search,2024-04-05 18:03:00,0.3,Home,sess_400_20240405
155,213,wishlist,2024-04-05 18:15:00,0.5,Electronics,sess_155_20240405
153,587,view,2024-04-05 18:17:00,0.2,Garden,sess_153_20240405
301,890,view,2024-04-05 18:35:00,0.2,Fashion,sess_301_20240405
34,455,view,2024-04-05 18:37:00,0.2,Books,sess_34_20240405
180,117,click,2024-04-05 18:47:00,0.4,Garden,sess_180_20240405
40,372,wishlist,2024-04-05 18:48:00,0.5,Electronics,sess_40_20240405
263,792,purchase,2024-04-05 19:03:00,1.0,Fashion,sess_263_20240405
189,54,search,2024-04-05 19:22:00,0.3,Electronics,sess_189_20240405
374,314,wishlist,2024-04-05 19:30:00,0.5,Automotive,sess_374_20240405
66,320,share,2024-04-05 19:36:00,0.5,Beauty,sess_66_20240405
55,44,review,2024-04-05 19:47:00,0.6,Fashion,sess_55_20240405
189,748,review,2024-04-05 20:08:00,0.6,Clothing,sess_189_20240405
156,35,review,2024-04-05 20:16:00,0.6,Electronics,sess_156_20240405
216,361,purchase,2024-04-05 20:17:00,1.0,Home,sess_216_20240405
196,407,search,2024-04-05 20:20:00,0.3,Garden,sess_196_20240405
412,110,purchase,2024-04-05 20:25:00,1.0,Home,sess_412_20240405
18,830,add_to_cart,2024-04-05 20:34:00,0.7,Electronics,sess_18_20240405
62,379,search,2024-04-05 20:53:00,0.3,Electronics,sess_62_20240405
457,307,purchase,2024-04-05 21:06:00,1.0,Beauty,sess_457_20240405
370,816,review,2024-04-05 21:27:00,0.6,Clothing,sess_370_20240405
196,952,click,2024-04-05 21:28:00,0.4,Books,sess_196_20240405
138,837,add_to_cart,2024-04-05 21:29:00,0.7,Beauty,sess_138_20240405
41,905,purchase,2024-04-05 21:37:00,1.0,Books,sess_41_20240405
70,741,wishlist,2024-04-05 21:47:00,0.5,Beauty,sess_70_20240405
131,474,review,2024-04-05 21:55:00,0.6,Electronics,sess_131_20240405
43,780,share,2024-04-05 22:19:00,0.5,Home,sess_43_20240405
408,709,wishlist,2024-04-05 22:19:00,0.5,Home,sess_408_20240405
199,164,purchase,2024-04-05 22:21:00,1.0,Automotive,sess_199_20240405
214,549,review,2024-04-05 22:22:00,0.6,Toys,sess_214_20240405
494,3,share,2024-04-05 22:25:00,0.5,Clothing,sess_494_20240405
249,410,click,2024-04-05 22:38:00,0.4,Sports,sess_249_20240405
264,594,search,2024-04-05 22:40:00,0.3,Sports,sess_264_20240405
87,674,search,2024-04-05 22:50:00,0.3,Fashion,sess_87_20240405
438,241,share,2024-04-05 23:00:00,0.5,Beauty,sess_438_20240405
148,64,purchase,2024-04-05 23:26:00,1.0,Beauty,sess_148_20240405
368,414,search,2024-04-05 23:26:00,0.3,Automotive,sess_368_20240405
288,494,share,2024-04-05 23:37:00,0.5,Clothing,sess_288_20240405
397,801,purchase,2024-04-05 23:38:00,1.0,Beauty,sess_397_20240405
104,18,search,2024-04-05 23:40:00,0.3,Fashion,sess_104_20240405
183,808,click,2024-04-05 23:49:00,0.4,Sports,sess_183_20240405
162,905,click,2024-04-05 23:59:00,0.4,Toys,sess_162_20240405
44,585,share,2024-04-06 00:03:00,0.5,Sports,sess_44_20240406
92,936,wishlist,2024-04-06 00:04:00,0.5,Toys,sess_92_20240406
291,417,review,2024-04-06 00:07:00,0.6,Clothing,sess_291_20240406
1,68,add_to_cart,2024-04-06 00:11:00,0.7,Electronics,sess_1_20240406
134,164,click,2024-04-06 00:21:00,0.4,Beauty,sess_134_20240406
40,688,view,2024-04-06 00:22:00,0.2,Fashion,sess_40_20240406
70,427,purchase,2024-04-06 00:23:00,1.0,Fashion,sess_70_20240406
491,874,wishlist,2024-04-06 00:24:00,0.5,Garden,sess_491_20240406
239,270,purchase,2024-04-06 00:55:00,1.0,Electronics,sess_239_20240406
228,144,review,2024-04-06 01:08:00,0.6,Sports,sess_228_20240406
32,314,wishlist,2024-04-06 01:08:00,0.5,Garden,sess_32_20240406
369,908,review,2024-04-06 01:09:00,0.6,Home,sess_369_20240406
488,117,view,2024-04-06 01:18:00,0.2,Garden,sess_488_20240406
13,54,purchase,2024-04-06 01:18:00,1.0,Garden,sess_13_20240406
262,80,purchase,2024-04-06 01:22:00,1.0,Home,sess_262_20240406
431,238,search,2024-04-06 01:40:00,0.3,Garden,sess_431_20240406
195,116,purchase,2024-04-06 01:41:00,1.0,Toys,sess_195_20240406
254,186,review,2024-04-06 02:05:00,0.6,Books,sess_254_20240406
206,23,add_to_cart,2024-04-06 02:08:00,0.7,Fashion,sess_206_20240406
383,706,add_to_cart,2024-04-06 02:14:00,0.7,Fashion,sess_383_20240406
471,849,wishlist,2024-04-06 02:15:00,0.5,Beauty,sess_471_20240406
69,989,purchase,2024-04-06 02:29:00,1.0,Fashion,sess_69_20240406
93,986,view,2024-04-06 02:48:00,0.2,Fashion,sess_93_20240406
272,666,click,2024-04-06 03:09:00,0.4,Sports,sess_272_20240406
86,992,add_to_cart,2024-04-06 03:22:00,0.7,Toys,sess_86_20240406
80,325,view,2024-04-06 03:50:00,0.2,Automotive,sess_80_20240406
32,273,view,2024-04-06 03:52:00,0.2,Automotive,sess_32_20240406
370,385,purchase,2024-04-06 03:54:00,1.0,Automotive,sess_370_20240406
104,762,add_to_cart,2024-04-06 03:56:00,0.7,Home,sess_104_20240406
408,792,search,2024-04-06 04:07:00,0.3,Beauty,sess_408_20240406
399,425,click,2024-04-06 04:10:00,0.4,Beauty,sess_399_20240406
404,694,review,2024-04-06 04:11:00,0.6,Books,sess_404_20240406
473,119,add_to_cart,2024-04-06 04:12:00,0.7,Garden,sess_473_20240406
285,838,review,2024-04-06 04:28:00,0.6,Clothing,sess_285_20240406
339,59,search,2024-04-06 04:35:00,0.3,Toys,sess_339_20240406
18,268,share,2024-04-06 04:36:00,0.5,Books,sess_18_20240406
81,69,wishlist,2024-04-06 04:40:00,0.5,Beauty,sess_81_20240406
347,798,wishlist,2024-04-06 04:41:00,0.5,Sports,sess_347_20240406
350,363,click,2024-04-06 04:41:00,0.4,Fashion,sess_350_20240406
76,748,click,2024-04-06 04:55:00,0.4,Books,sess_76_20240406
500,471,view,2024-04-06 04:55:00,0.2,Beauty,sess_500_20240406
177,907,wishlist,2024-04-06 05:04:00,0.5,Clothing,sess_177_20240406
61,96,search,2024-04-06 05:31:00,0.3,Automotive,sess_61_20240406
228,391,add_to_cart,2024-04-06 05:34:00,0.7,Clothing,sess_228_20240406
453,46,search,2024-04-06 05:51:00,0.3,Beauty,sess_453_20240406
26,748,wishlist,2024-04-06 05:56:00,0.5,Home,sess_26_20240406
178,292,add_to_cart,2024-04-06 05:58:00,0.7,Clothing,sess_178_20240406
148,276,purchase,2024-04-06 06:06:00,1.0,Automotive,sess_148_20240406
41,570,wishlist,2024-04-06 06:07:00,0.5,Garden,sess_41_20240406
328,219,wishlist,2024-04-06 06:14:00,0.5,Automotive,sess_328_20240406
7,883,wishlist,2024-04-06 06:22:00,0.5,Garden,sess_7_20240406
484,642,share,2024-04-06 06:32:00,0.5,Toys,sess_484_20240406
64,474,wishlist,2024-04-06 06:34:00,0.5,Home,sess_64_20240406
293,192,purchase,2024-04-06 06:37:00,1.0,Garden,sess_293_20240406
335,496,purchase,2024-04-06 06:55:00,1.0,Garden,sess_335_20240406
126,742,click,2024-04-06 07:04:00,0.4,Garden,sess_126_20240406
459,208,review,2024-04-06 07:12:00,0.6,Home,sess_459_20240406
481,308,add_to_cart,2024-04-06 07:20:00,0.7,Fashion,sess_481_20240406
105,707,click,2024-04-06 07:40:00,0.4,Electronics,sess_105_20240406
175,322,click,2024-04-06 07:44:00,0.4,Clothing,sess_175_20240406
47,836,search,2024-04-06 07:50:00,0.3,Home,sess_47_20240406
254,211,add_to_cart,2024-04-06 07:51:00,0.7,Home,sess_254_20240406
480,642,click,2024-04-06 08:10:00,0.4,Sports,sess_480_20240406
418,504,view,2024-04-06 08:46:00,0.2,Clothing,sess_418_20240406
225,290,view,2024-04-06 08:48:00,0.2,Garden,sess_225_20240406
316,552,purchase,2024-04-06 08:57:00,1.0,Sports,sess_316_20240406
220,962,review,2024-04-06 09:02:00,0.6,Clothing,sess_220_20240406
178,662,search,2024-04-06 09:08:00,0.3,Home,sess_178_20240406
384,357,view,2024-04-06 09:30:00,0.2,Clothing,sess_384_20240406
495,281,review,2024-04-06 09:34:00,0.6,Beauty,sess_495_20240406
151,738,search,2024-04-06 10:11:00,0.3,Beauty,sess_151_20240406
199,461,purchase,2024-04-06 10:15:00,1.0,Garden,sess_199_20240406
73,839,purchase,2024-04-06 10:30:00,1.0,Books,sess_73_20240406
395,56,search,2024-04-06 10:37:00,0.3,Toys,sess_395_20240406
225,923,share,2024-04-06 11:18:00,0.5,Home,sess_225_20240406
308,291,add_to_cart,2024-04-06 11:26:00,0.7,Electronics,sess_308_20240406
139,734,add_to_cart,2024-04-06 11:28:00,0.7,Electronics,sess_139_20240406
192,184,view,2024-04-06 11:30:00,0.2,Home,sess_192_20240406
50,774,view,2024-04-06 11:42:00,0.2,Books,sess_50_20240406
263,970,share,2024-04-06 11:59:00,0.5,Home,sess_263_20240406
473,391,purchase,2024-04-06 12:00:00,1.0,Clothing,sess_473_20240406
102,688,purchase,2024-04-06 12:04:00,1.0,Automotive,sess_102_20240406
294,111,purchase,2024-04-06 12:31:00,1.0,Home,sess_294_20240406
120,506,wishlist,2024-04-06 13:12:00,0.5,Electronics,sess_120_20240406
19,683,click,2024-04-06 13:13:00,0.4,Books,sess_19_20240406
480,530,share,2024-04-06 13:41:00,0.5,Books,sess_480_20240406
183,190,purchase,2024-04-06 13:49:00,1.0,Beauty,sess_183_20240406
426,542,view,2024-04-06 13:56:00,0.2,Beauty,sess_426_20240406
224,809,wishlist,2024-04-06 14:00:00,0.5,Sports,sess_224_20240406
13,707,add_to_cart,2024-04-06 14:06:00,0.7,Clothing,sess_13_20240406
433,65,review,2024-04-06 14:17:00,0.6,Garden,sess_433_20240406
209,179,share,2024-04-06 14:21:00,0.5,Sports,sess_209_20240406
243,159,share,2024-04-06 14:26:00,0.5,Clothing,sess_243_20240406
217,518,share,2024-04-06 14:27:00,0.5,Books,sess_217_20240406
405,496,view,2024-04-06 14:40:00,0.2,Electronics,sess_405_20240406
380,835,share,2024-04-06 14:49:00,0.5,Garden,sess_380_20240406
377,253,purchase,2024-04-06 14:50:00,1.0,Garden,sess_377_20240406
485,604,purchase,2024-04-06 14:54:00,1.0,Home,sess_485_20240406
56,460,add_to_cart,2024-04-06 14:55:00,0.7,Books,sess_56_20240406
315,421,click,2024-04-06 14:56:00,0.4,Electronics,sess_315_20240406
245,526,click,2024-04-06 15:10:00,0.4,Automotive,sess_245_20240406
20,790,view,2024-04-06 15:19:00,0.2,Sports,sess_20_20240406
430,800,purchase,2024-04-06 15:34:00,1.0,Fashion,sess_430_20240406
403,135,wishlist,2024-04-06 16:09:00,0.5,Fashion,sess_403_20240406
2,204,view,2024-04-06 16:21:00,0.2,Garden,sess_2_20240406
146,135,share,2024-04-06 16:24:00,0.5,Electronics,sess_146_20240406
59,416,purchase,2024-04-06 16:39:00,1.0,Fashion,sess_59_20240406
75,734,wishlist,2024-04-06 16:55:00,0.5,Beauty,sess_75_20240406
432,648,purchase,2024-04-06 17:10:00,1.0,Automotive,sess_432_20240406
78,582,click,2024-04-06 17:27:00,0.4,Home,sess_78_20240406
268,296,view,2024-04-06 18:10:00,0.2,Home,sess_268_20240406
378,807,view,2024-04-06 18:24:00,0.2,Automotive,sess_378_20240406
133,405,review,2024-04-06 18:31:00,0.6,Books,sess_133_20240406
229,641,share,2024-04-06 18:35:00,0.5,Beauty,sess_229_20240406
188,15,share,2024-04-06 18:36:00,0.5,Books,sess_188_20240406
366,533,wishlist,2024-04-06 18:47:00,0.5,Garden,sess_366_20240406
268,702,purchase,2024-04-06 18:50:00,1.0,Automotive,sess_268_20240406
58,592,share,2024-04-06 19:28:00,0.5,Fashion,sess_58_20240406
164,554,wishlist,2024-04-06 19:28:00,0.5,Clothing,sess_164_20240406
237,726,review,2024-04-06 19:39:00,0.6,Beauty,sess_237_20240406
143,658,wishlist,2024-04-06 19:41:00,0.5,Home,sess_143_20240406
319,808,view,2024-04-06 19:46:00,0.2,Sports,sess_319_20240406
196,618,search,2024-04-06 19:51:00,0.3,Clothing,sess_196_20240406
209,213,click,2024-04-06 20:09:00,0.4,Electronics,sess_209_20240406
452,636,share,2024-04-06 20:34:00,0.5,Toys,sess_452_20240406
210,361,purchase,2024-04-06 20:38:00,1.0,Toys,sess_210_20240406
269,485,view,2024-04-06 20:42:00,0.2,Automotive,sess_269_20240406
357,60,share,2024-04-06 20:45:00,0.5,Toys,sess_357_20240406
451,321,review,2024-04-06 20:54:00,0.6,Garden,sess_451_20240406
313,545,review,2024-04-06 21:03:00,0.6,Toys,sess_313_20240406
262,656,purchase,2024-04-06 21:07:00,1.0,Beauty,sess_262_20240406
250,396,add_to_cart,2024-04-06 21:08:00,0.7,Garden,sess_250_20240406
62,25,add_to_cart,2024-04-06 21:30:00,0.7,Clothing,sess_62_20240406
471,113,click,2024-04-06 21:31:00,0.4,Garden,sess_471_20240406
131,350,review,2024-04-06 22:01:00,0.6,Beauty,sess_131_20240406
419,795,review,2024-04-06 22:05:00,0.6,Toys,sess_419_20240406
369,274,wishlist,2024-04-06 22:23:00,0.5,Garden,sess_369_20240406
372,582,share,2024-04-06 22:41:00,0.5,Books,sess_372_20240406
369,268,purchase,2024-04-06 22:42:00,1.0,Garden,sess_369_20240406
186,465,click,2024-04-06 22:52:00,0.4,Automotive,sess_186_20240406
217,632,purchase,2024-04-06 22:52:00,1.0,Automotive,sess_217_20240406
211,816,wishlist,2024-04-06 23:08:00,0.5,Books,sess_211_20240406
91,806,add_to_cart,2024-04-06 23:15:00,0.7,Sports,sess_91_20240406
436,18,wishlist,2024-04-06 23:27:00,0.5,Beauty,sess_436_20240406
397,322,view,2024-04-06 23:28:00,0.2,Toys,sess_397_20240406
290,494,wishlist,2024-04-06 23:46:00,0.5,Electronics,sess_290_20240406
76,623,search,2024-04-07 00:02:00,0.3,Toys,sess_76_20240407
441,491,view,2024-04-07 00:07:00,0.2,Garden,sess_441_20240407
304,43,review,2024-04-07 00:42:00,0.6,Electronics,sess_304_20240407
12,562,share,2024-04-07 00:42:00,0.5,Sports,sess_12_20240407
181,677,view,2024-04-07 01:02:00,0.2,Electronics,sess_181_20240407
305,672,search,2024-04-07 01:18:00,0.3,Books,sess_305_20240407
251,622,review,2024-04-07 01:21:00,0.6,Beauty,sess_251_20240407
349,282,review,2024-04-07 01:46:00,0.6,Home,sess_349_20240407
75,125,view,2024-04-07 01:58:00,0.2,Clothing,sess_75_20240407
304,293,click,2024-04-07 02:05:00,0.4,Clothing,sess_304_20240407
388,267,wishlist,2024-04-07 02:16:00,0.5,Fashion,sess_388_20240407
368,830,view,2024-04-07 02:22:00,0.2,Garden,sess_368_20240407
57,160,view,2024-04-07 02:25:00,0.2,Electronics,sess_57_20240407
29,120,share,2024-04-07 02:30:00,0.5,Beauty,sess_29_20240407
492,124,review,2024-04-07 02:33:00,0.6,Books,sess_492_20240407
132,904,add_to_cart,2024-04-07 02:46:00,0.7,Sports,sess_132_20240407
480,627,share,2024-04-07 03:04:00,0.5,Electronics,sess_480_20240407
260,469,view,2024-04-07 03:13:00,0.2,Garden,sess_260_20240407
460,315,click,2024-04-07 03:18:00,0.4,Garden,sess_460_20240407
235,401,add_to_cart,2024-04-07 03:18:00,0.7,Garden,sess_235_20240407
348,411,search,2024-04-07 03:36:00,0.3,Electronics,sess_348_20240407
139,811,add_to_cart,2024-04-07 03:39:00,0.7,Automotive,sess_139_20240407
441,961,review,2024-04-07 04:12:00,0.6,Home,sess_441_20240407
165,963,purchase,2024-04-07 04:29:00,1.0,Clothing,sess_165_20240407
415,772,purchase,2024-04-07 04:46:00,1.0,Electronics,sess_415_20240407
103,644,share,2024-04-07 04:56:00,0.5,Automotive,sess_103_20240407
193,965,click,2024-04-07 05:32:00,0.4,Electronics,sess_193_20240407
312,648,review,2024-04-07 05:35:00,0.6,Garden,sess_312_20240407
96,869,wishlist,2024-04-07 05:44:00,0.5,Home,sess_96_20240407
491,811,click,2024-04-07 06:09:00,0.4,Beauty,sess_491_20240407
310,155,add_to_cart,2024-04-07 06:24:00,0.7,Toys,sess_310_20240407
265,148,review,2024-04-07 06:35:00,0.6,Books,sess_265_20240407
65,450,add_to_cart,2024-04-07 06:36:00,0.7,Fashion,sess_65_20240407
262,885,purchase,2024-04-07 06:51:00,1.0,Books,sess_262_20240407
246,405,add_to_cart,2024-04-07 07:15:00,0.7,Electronics,sess_246_20240407
163,43,purchase,2024-04-07 07:26:00,1.0,Electronics,sess_163_20240407
292,10,share,2024-04-07 07:26:00,0.5,Clothing,sess_292_20240407
342,770,click,2024-04-07 08:09:00,0.4,Electronics,sess_342_20240407
201,55,add_to_cart,2024-04-07 08:29:00,0.7,Garden,sess_201_20240407
204,585,share,2024-04-07 08:34:00,0.5,Beauty,sess_204_20240407
90,845,search,2024-04-07 08:35:00,0.3,Beauty,sess_90_20240407
342,16,click,2024-04-07 08:36:00,0.4,Automotive,sess_342_20240407
80,788,search,2024-04-07 08:53:00,0.3,Home,sess_80_20240407
15,347,purchase,2024-04-07 09:11:00,1.0,Automotive,sess_15_20240407
226,185,search,2024-04-07 09:14:00,0.3,Fashion,sess_226_20240407
13,504,click,2024-04-07 09:26:00,0.4,Sports,sess_13_20240407
340,266,view,2024-04-07 09:26:00,0.2,Beauty,sess_340_20240407
73,885,share,2024-04-07 09:36:00,0.5,Fashion,sess_73_20240407
346,212,share,2024-04-07 10:29:00,0.5,Fashion,sess_346_20240407
